,FTAG,FTHG,Gameday,Season,TeamA,TeamH
8435,4,2,20.0,1993.0,M´gladbach,Nürnberg
8436,0,1,20.0,1993.0,Hamburg,Schalke
8437,1,1,20.0,1993.0,Wattenscheid,Leverkusen
8438,1,1,20.0,1993.0,Bremen,Lok Leipzig
8439,0,2,20.0,1993.0,FC Köln,Karlsruhe
8440,1,1,20.0,1993.0,Frankfurt,K´lautern
8441,1,4,20.0,1993.0,Dortmund,Freiburg
8442,1,1,21.0,1993.0,Dresden,Wattenscheid
8443,2,1,21.0,1993.0,Karlsruhe,M´gladbach
8444,1,1,21.0,1993.0,Freiburg,Hamburg
8445,1,1,21.0,1993.0,Nürnberg,Frankfurt
8446,1,2,21.0,1993.0,Lok Leipzig,Duisburg
8447,0,1,21.0,1993.0,Leverkusen,Dortmund
8448,0,2,21.0,1993.0,K´lautern,Bremen
8449,3,1,21.0,1993.0,VfB Stuttgar,B. München
8450,1,1,21.0,1993.0,Schalke,FC Köln
8451,0,1,22.0,1993.0,Bremen,Duisburg
8452,0,3,22.0,1993.0,Dortmund,Dresden
8453,0,3,22.0,1993.0,Wattenscheid,VfB Stuttgar
8454,1,2,22.0,1993.0,M´gladbach,Schalke
8455,2,0,22.0,1993.0,K´lautern,Nürnberg
8456,2,1,22.0,1993.0,Hamburg,Leverkusen
8457,3,1,22.0,1993.0,B. München,Lok Leipzig
8458,0,1,22.0,1993.0,Frankfurt,Karlsruhe
8459,4,2,22.0,1993.0,FC Köln,Freiburg
8460,2,2,23.0,1993.0,Nürnberg,Bremen
8461,0,4,23.0,1993.0,Duisburg,B. München
8462,1,1,23.0,1993.0,Freiburg,M´gladbach
8463,1,1,23.0,1993.0,Leverkusen,FC Köln
8464,0,0,23.0,1993.0,Karlsruhe,K´lautern
8465,1,1,23.0,1993.0,Dresden,Hamburg
8466,3,1,23.0,1993.0,Schalke,Frankfurt
8467,2,2,23.0,1993.0,Lok Leipzig,Wattenscheid
8468,2,1,23.0,1993.0,VfB Stuttgar,Dortmund
8469,1,2,24.0,1993.0,Wattenscheid,Duisburg
8470,1,1,24.0,1993.0,FC Köln,Dresden
8471,0,4,24.0,1993.0,Hamburg,VfB Stuttgar
8472,0,2,24.0,1993.0,K´lautern,Schalke
8473,0,2,24.0,1993.0,Bremen,B. München
8474,1,0,24.0,1993.0,M´gladbach,Leverkusen
8475,3,2,24.0,1993.0,Dortmund,Lok Leipzig
8476,2,3,24.0,1993.0,Nürnberg,Karlsruhe
8477,3,1,24.0,1993.0,Frankfurt,Freiburg
8478,1,2,25.0,1993.0,Duisburg,Dortmund
8479,0,2,25.0,1993.0,Leverkusen,Frankfurt
8480,3,1,25.0,1993.0,B. München,Wattenscheid
8481,0,1,25.0,1993.0,Schalke,Nürnberg
8482,1,2,25.0,1993.0,Dresden,M´gladbach
8483,0,1,25.0,1993.0,Freiburg,K´lautern
8484,0,3,25.0,1993.0,Lok Leipzig,Hamburg
8485,2,0,25.0,1993.0,Karlsruhe,Bremen
8486,1,3,25.0,1993.0,VfB Stuttgar,FC Köln
8487,1,0,26.0,1993.0,Hamburg,Duisburg
8488,3,2,26.0,1993.0,FC Köln,Lok Leipzig
8489,4,0,26.0,1993.0,Frankfurt,Dresden
8490,0,0,26.0,1993.0,Nürnberg,Freiburg
8491,2,3,26.0,1993.0,K´lautern,Leverkusen
8492,0,3,26.0,1993.0,M´gladbach,VfB Stuttgar
8493,0,2,26.0,1993.0,Karlsruhe,Schalke
8494,0,0,26.0,1993.0,Dortmund,B. München
8495,2,2,26.0,1993.0,Bremen,Wattenscheid
8496,1,0,27.0,1993.0,Schalke,Bremen
8497,0,0,27.0,1993.0,Dresden,K´lautern
8498,1,2,27.0,1993.0,Freiburg,Karlsruhe
8499,3,2,27.0,1993.0,Leverkusen,Nürnberg
